case_id,source_layer,source_layer_name,source_id,parent_type,type_name,street_address,city_name,created_at,last_action_at,closed_at,status_desc,comments,department,division,dept_div,dept_div_id,category_zh,status_zh,keywords_zh,retrieval_text_zh,raw_text_en,dataset_split
br311-1-319005,1,Closed Status,319005,STREET/TRAFFIC ISSUES,LITTER FOR PICK-UP ON PUBLIC PROPERTY,INTERSTATE 10 HWY,BATON ROUGE,2017-05-26T13:52:00+00:00,2021-07-24T00:38:00+00:00,2021-07-23 19:38,CLOSED,REQUEST LITTER PICK UP AT THE I-10/SIEGEN INTERCHANGE.  LOTS OF GARBAGE IN BETWEEN THE CONCRETE BARRICADES.,MAINTENANCE,LANDSCAPE MAINTENANCE,DOM - LANDSCAPE MAINTENANCE,63,街道与交通,已关闭,街道、交通、信号灯、标志,事项类别：街道与交通；关键词：街道、交通、信号灯、标志；事项状态：已关闭,STREET/TRAFFIC ISSUES LITTER FOR PICK-UP ON PUBLIC PROPERTY REQUEST LITTER PICK UP AT THE I-10/SIEGEN INTERCHANGE.  LOTS OF GARBAGE IN BETWEEN THE CONCRETE BARRICADES. MAINTENANCE LANDSCAPE MAINTENANCE,retrieval
br311-1-319016,1,Closed Status,319016,GARBAGE,MISSING GARBAGE CART,14125 STONE GATE DR,BATON ROUGE,2017-05-26T14:05:00+00:00,2017-06-01T09:23:00+00:00,2017-06-01 04:23,CLOSED,,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSING GARBAGE CART ENVIRONMENTAL SERVICES SANITATION,test
br311-1-31902,1,Closed Status,31902,GARBAGE,MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP),1678 79TH AVE,BATON ROUGE,2012-12-04T21:22:00+00:00,2012-12-05T17:07:00+00:00,2012-12-05 11:07,CLOSED,MISSED TRASH SERVICES ON WED,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP) MISSED TRASH SERVICES ON WED ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-31907,1,Closed Status,31907,GARBAGE,MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP),14060 GREENWELL SPRINGS RD,CENTRAL,2012-12-04T21:50:00+00:00,2012-12-05T13:29:00+00:00,2012-12-05 07:29,CLOSED,MS. MARY GILL OF 14060 GREENWELL SPRINGS ROAD CONTACTED COUNCILMAN WILSONS OFFICE STATING THAT HER GARBAGE HAS BEEN MISSED 2 SATURDAYS IN A ROW; SHE PUTS THE CAN OUT ON FRIDAY NIGHT.  SHE LEAVE NEXT DOOR TO ST. ALPHONSUS CHURCH.   PLEASE INVESTIGATE. THANKS,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP) MS. MARY GILL OF 14060 GREENWELL SPRINGS ROAD CONTACTED COUNCILMAN WILSONS OFFICE STATING THAT HER GARBAGE HAS BEEN MISSED 2 SATURDAYS IN A ROW; SHE PUTS THE CAN OUT ON FRIDAY NIGHT.  SHE LEAVE NEXT DOOR TO ST. ALPHONSUS CHURCH.   PLEASE INVESTIGATE. THANKS ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-319076,1,Closed Status,319076,SEWER/WASTEWATER,SEWER ODOR,9017 STARING CT,BATON ROUGE,2017-05-26T15:51:00+00:00,2017-05-26T13:07:00+00:00,2017-05-26 08:07,CLOSED,S/O-,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER SEWER ODOR S/O- ENVIRONMENTAL SERVICES WW OPERATIONS,retrieval
br311-1-319085,1,Closed Status,319085,GARBAGE,MISSING GARBAGE CART,3155 WYANDOTTE ST,BATON ROUGE,2017-05-26T16:01:00+00:00,2017-06-01T09:06:00+00:00,2017-06-01 04:06,CLOSED,96 GAL CART/FELL INTO ALLIED TRUCK,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSING GARBAGE CART 96 GAL CART/FELL INTO ALLIED TRUCK ENVIRONMENTAL SERVICES SANITATION,validation
br311-1-319089,1,Closed Status,319089,SEWER/WASTEWATER,OUTSIDE OVERFLOW,1982 RAMSEY DR,BATON ROUGE,2017-05-26T16:06:00+00:00,2017-05-26T13:27:00+00:00,2017-05-26 08:27,CLOSED,O/F- H/O STATED SEWAGE IS SEEPING OUT OF M/H,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER OUTSIDE OVERFLOW O/F- H/O STATED SEWAGE IS SEEPING OUT OF M/H ENVIRONMENTAL SERVICES WW OPERATIONS,retrieval
br311-1-319137,1,Closed Status,319137,GARBAGE,MISSING GARBAGE CART,16134 WOODLAWN ACRES AVE,BATON ROUGE,2017-05-26T17:55:00+00:00,2017-06-01T10:31:00+00:00,2017-06-01 05:31,CLOSED,CART LOST IN FOOOD,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSING GARBAGE CART CART LOST IN FOOOD ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-319235,1,Closed Status,319235,SEWER/WASTEWATER,INSIDE RESIDENTIAL BACKUP,6665 TITIAN AVE,BATON ROUGE,2017-05-27T22:18:00+00:00,2017-10-27T16:00:00+00:00,2017-10-27 11:00,CLOSED,INSIDE BACK UP,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER INSIDE RESIDENTIAL BACKUP INSIDE BACK UP ENVIRONMENTAL SERVICES WW OPERATIONS,test
br311-1-319251,1,Closed Status,319251,"DRAINAGE, EROSION, FLOODING OR HOLES",ROADSIDE EROSION ISSUE,O'NEAL LN,BATON ROUGE,2017-05-28T18:46:00+00:00,2021-09-14T16:34:00+00:00,2021-09-14 11:34,CLOSED,ROAD ERODING,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES ROADSIDE EROSION ISSUE ROAD ERODING MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-1-319322,1,Closed Status,319322,GARBAGE,MISSED HANDPILE SERVICE,14411 STONE GATE DR,BATON ROUGE,2017-05-30T12:55:00+00:00,2017-06-15T08:21:00+00:00,2017-06-15 03:21,CLOSED,MISSED TRASH PICK UP ON MONDAY BOXES AND BAG,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED HANDPILE SERVICE MISSED TRASH PICK UP ON MONDAY BOXES AND BAG ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-319325,1,Closed Status,319325,GARBAGE,MISSED WOODY WASTE SERVICE,5115 WOODLAWN AVE,BATON ROUGE,2017-05-30T12:58:00+00:00,2017-06-15T08:32:00+00:00,2017-06-15 03:32,CLOSED,LARGE PILE OF JUNK/TRASH WAS NOT PICKED UP ON FRI,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WOODY WASTE SERVICE LARGE PILE OF JUNK/TRASH WAS NOT PICKED UP ON FRI ENVIRONMENTAL SERVICES SANITATION,validation
br311-1-319337,1,Closed Status,319337,GARBAGE,MISSED WHITE GOODS SERVICE/TIRES,15580 GEORGE O'NEAL RD,BATON ROUGE,2017-05-30T13:09:00+00:00,2022-01-05T19:37:00+00:00,2022-01-05 13:37,CLOSED,TRASH WAS MISSED ON MONDAY THERE IS A OVEN AND WASHER OUT,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WHITE GOODS SERVICE/TIRES TRASH WAS MISSED ON MONDAY THERE IS A OVEN AND WASHER OUT ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-319340,1,Closed Status,319340,RECYCLING,NEW RESIDENT RECYCLING CART REQUEST,2144 SHADOWBROOK DR,BATON ROUGE,2017-05-30T13:14:00+00:00,2017-06-12T16:45:00+00:00,2017-06-12 11:45,CLOSED,NEW RECYCLE CART,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING NEW RESIDENT RECYCLING CART REQUEST NEW RECYCLE CART ENVIRONMENTAL SERVICES RECYCLING,retrieval
br311-1-319440,1,Closed Status,319440,RECYCLING,DAMAGED RECYCLING CART,16839 HAMILTON AVE,BATON ROUGE,2017-05-30T16:12:00+00:00,2017-06-23T15:52:00+00:00,2017-06-23 10:52,CLOSED,REPLACE RECYCLE CART LOST IN THE FLOOD,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING DAMAGED RECYCLING CART REPLACE RECYCLE CART LOST IN THE FLOOD ENVIRONMENTAL SERVICES RECYCLING,retrieval
br311-1-319505,1,Closed Status,319505,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",2 FALSE,EVANGELINE ST,2017-05-30T18:10:00+00:00,2018-06-01T08:27:00+00:00,2018-06-01 03:27,CLOSED,CALLER IS REQUESTING THAT THE HOME TO THE RIGHT OF 4445 EVEANGELINE ST. BE TORN DOWN  REFERRED FOR OPEN BUILDING AND TRASH - 6-6-17,DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,环境卫生与失管物业,已关闭,失管物业、环境卫生、废弃房屋,事项类别：环境卫生与失管物业；关键词：失管物业、环境卫生、废弃房屋；事项状态：已关闭,"BLIGHTED PROPERTIES JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY CALLER IS REQUESTING THAT THE HOME TO THE RIGHT OF 4445 EVEANGELINE ST. BE TORN DOWN  REFERRED FOR OPEN BUILDING AND TRASH - 6-6-17 DEVELOPMENT BLIGHT ENFORCEMENT",retrieval
br311-1-319563,1,Closed Status,319563,GARBAGE,MISSED WOODY WASTE SERVICE,17756 BARRETT LN,BATON ROUGE,2017-05-30T19:40:00+00:00,2017-06-15T08:32:00+00:00,2017-06-15 03:32,CLOSED,CALLER TRASH WAS MISSED ON LAST THURSDAY THERE IS A PILE OF TREE DEBRIS OUT,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED WOODY WASTE SERVICE CALLER TRASH WAS MISSED ON LAST THURSDAY THERE IS A PILE OF TREE DEBRIS OUT ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-319595,1,Closed Status,319595,GARBAGE,DAMAGED GARBAGE CART,4548 CHELSEA DR,BATON ROUGE,2017-05-30T20:22:00+00:00,2017-07-12T09:05:00+00:00,2017-07-12 04:05,CLOSED,96 GAL/LID REPLACEMENT,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART 96 GAL/LID REPLACEMENT ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-319603,1,Closed Status,319603,GARBAGE,MISSING GARBAGE CART,6732 MENLO DR,BATON ROUGE,2017-05-30T20:35:00+00:00,2017-06-05T10:15:00+00:00,2017-06-05 05:15,CLOSED,96 GALLON GARBAGE CART DROPPED IN ALLIED TRUCK,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSING GARBAGE CART 96 GALLON GARBAGE CART DROPPED IN ALLIED TRUCK ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-31966,1,Closed Status,31966,RECYCLING,MISSED RECYCLING SERVICE,6124 COMITE DR,BATON ROUGE,2012-12-05T15:23:00+00:00,2020-11-20T18:12:00+00:00,2020-11-20 12:12,CLOSED,RECYCLING MISSED ON WEDNESDAY,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING MISSED RECYCLING SERVICE RECYCLING MISSED ON WEDNESDAY ENVIRONMENTAL SERVICES RECYCLING,test
br311-1-319661,1,Closed Status,319661,GARBAGE,NEW RESIDENT REQUEST FOR GARBAGE CART,17310 STONEY POINT BURCH RD,PRIDE,2017-05-30T21:38:00+00:00,2020-10-30T22:36:00+00:00,2020-10-30 17:36,CLOSED,96 GAL CART/NEW RESIDENT/MAILBOX IS NOT UP YET BUT HOME IS LOCATED BEHIND 17320 STONEY PT BURCH ROAD,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE NEW RESIDENT REQUEST FOR GARBAGE CART 96 GAL CART/NEW RESIDENT/MAILBOX IS NOT UP YET BUT HOME IS LOCATED BEHIND 17320 STONEY PT BURCH ROAD ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-319666,1,Closed Status,319666,GARBAGE,DAMAGED GARBAGE CART,18733 CHERRY OAK DR,BATON ROUGE,2017-05-30T21:54:00+00:00,2017-06-02T09:36:00+00:00,2017-06-02 04:36,CLOSED,96 GAL CART PARTIALLY MELTED FROM PREVIOUS OWNER,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART 96 GAL CART PARTIALLY MELTED FROM PREVIOUS OWNER ENVIRONMENTAL SERVICES SANITATION,test
br311-1-319752,1,Closed Status,319752,GARBAGE,MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP),9641 LEWIS ST,BATON ROUGE,2017-05-31T13:57:00+00:00,2017-06-15T08:18:00+00:00,2017-06-15 03:18,CLOSED,96 GAL CART WAS MISSED ON WEDNESDAY THE TRUCK HAS ALREADY PASSED,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP) 96 GAL CART WAS MISSED ON WEDNESDAY THE TRUCK HAS ALREADY PASSED ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-319789,1,Closed Status,319789,SEWER/WASTEWATER,CAVE-IN/SINK HOLE (SEWER OR DRAINAGE RELATED),1504 BOREAS DR,BATON ROUGE,2017-05-31T14:53:00+00:00,2017-06-22T11:02:00+00:00,2017-06-22 06:02,CLOSED,CALLER STATES THAT THERE IS SOME SINK HOLES IN THE REAR OF HER BACKYARD,ENVIRONMENTAL SERVICES,WW OPERATIONS,DES - WW OPERATIONS,58,污水与下水道,已关闭,污水、下水道、排污、堵塞、污水回流,事项类别：污水与下水道；关键词：污水、下水道、排污、堵塞、污水回流；事项状态：已关闭,SEWER/WASTEWATER CAVE-IN/SINK HOLE (SEWER OR DRAINAGE RELATED) CALLER STATES THAT THERE IS SOME SINK HOLES IN THE REAR OF HER BACKYARD ENVIRONMENTAL SERVICES WW OPERATIONS,retrieval
br311-1-319791,1,Closed Status,319791,GARBAGE,MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP),11687 WILLOW OAK AVE,BATON ROUGE,2017-05-31T14:55:00+00:00,2017-06-15T08:18:00+00:00,2017-06-15 03:18,CLOSED,MISSED GARBAGE P/U FOR TWO WEEKS ON WED,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED GARBAGE SERVICE DAY (GENERAL PICK-UP) MISSED GARBAGE P/U FOR TWO WEEKS ON WED ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-319846,1,Closed Status,319846,RECYCLING,DAMAGED RECYCLING CART,275 LOCKSLEY DR,BATON ROUGE,2017-05-31T16:33:00+00:00,2017-06-14T09:15:00+00:00,2017-06-14 04:15,CLOSED,REPLACE  RECYCLE CART LOST IN THE FLOOD,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING DAMAGED RECYCLING CART REPLACE  RECYCLE CART LOST IN THE FLOOD ENVIRONMENTAL SERVICES RECYCLING,retrieval
br311-1-319863,1,Closed Status,319863,"DRAINAGE, EROSION, FLOODING OR HOLES",ROADSIDE EROSION ISSUE,2801 COUNTRY PLAZA AVE,ZACHARY,2017-05-31T17:10:00+00:00,2018-02-09T08:01:00+00:00,2018-02-09 02:01,CLOSED,EROSION IS OCCURRING IN THE DITCH LOCATED IN FRONT OF THE ABOVE LOCATION NEXT TO THE DRIVEWAY,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES ROADSIDE EROSION ISSUE EROSION IS OCCURRING IN THE DITCH LOCATED IN FRONT OF THE ABOVE LOCATION NEXT TO THE DRIVEWAY MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-1-319875,1,Closed Status,319875,GARBAGE,DAMAGED GARBAGE CART,13512 RIDGEVIEW DR,BATON ROUGE,2017-05-31T17:26:00+00:00,2017-07-11T08:00:00+00:00,2017-07-11 03:00,CLOSED,96 GAL CART HINGES BROKE ON LID,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART 96 GAL CART HINGES BROKE ON LID ENVIRONMENTAL SERVICES SANITATION,validation
br311-1-319959,1,Closed Status,319959,"DRAINAGE, EROSION, FLOODING OR HOLES",NON-ROADSIDE DRAINAGE ISSUE,9333 CUYHANGA PKWY,BATON ROUGE,2017-05-31T19:34:00+00:00,2017-06-08T13:42:00+00:00,2017-06-08 08:42,CLOSED,CANAL NEED TO BE CLEANED BEHIND THE ADDRESS ABOVE,MAINTENANCE,DRAINAGE MAINTENANCE,DOM - DRAINAGE MAINTENANCE,62,排水、积水与洪涝,已关闭,排水、积水、内涝、洪涝、排水沟,事项类别：排水、积水与洪涝；关键词：排水、积水、内涝、洪涝、排水沟；事项状态：已关闭,"DRAINAGE, EROSION, FLOODING OR HOLES NON-ROADSIDE DRAINAGE ISSUE CANAL NEED TO BE CLEANED BEHIND THE ADDRESS ABOVE MAINTENANCE DRAINAGE MAINTENANCE",retrieval
br311-1-319982,1,Closed Status,319982,RECYCLING,NEW RESIDENT RECYCLING CART REQUEST,11944 JOOR RD,CENTRAL,2017-05-31T20:06:00+00:00,2017-06-14T12:11:00+00:00,2017-06-14 07:11,CLOSED,CALLER IS REQUESTING A NEW RECYCLING CART,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING NEW RESIDENT RECYCLING CART REQUEST CALLER IS REQUESTING A NEW RECYCLING CART ENVIRONMENTAL SERVICES RECYCLING,retrieval
br311-1-320043,1,Closed Status,320043,GARBAGE,DAMAGED GARBAGE CART,6244 BUTTONWOOD DR,BATON ROUGE,2017-05-31T21:57:00+00:00,2017-07-10T10:36:00+00:00,2017-07-10 05:36,CLOSED,LID NEED TO REPLACED ON THE GARBAGE CART,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART LID NEED TO REPLACED ON THE GARBAGE CART ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-320081,1,Closed Status,320081,GARBAGE,MISSED HANDPILE SERVICE,1136 N 28TH ST,BATON ROUGE,2017-06-01T13:16:00+00:00,2017-06-15T08:21:00+00:00,2017-06-15 03:21,CLOSED,DRESSERS WAS MISSED ON LAST FRIDAY,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE MISSED HANDPILE SERVICE DRESSERS WAS MISSED ON LAST FRIDAY ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-320227,1,Closed Status,320227,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",5638 BEECH ST,BATON ROUGE,2017-06-01T17:58:00+00:00,2020-03-16T18:08:00+00:00,2020-03-16 13:08,CLOSED,CALLER IS REQUESTING THAT THE PILE OF JUNK AND TRASH BE REMOVED FROM IN FRONT OF THE V/H,DEVELOPMENT,BLIGHT ENFORCEMENT,DOD - BLIGHT ENFORCEMENT,59,环境卫生与失管物业,已关闭,失管物业、环境卫生、废弃房屋,事项类别：环境卫生与失管物业；关键词：失管物业、环境卫生、废弃房屋；事项状态：已关闭,"BLIGHTED PROPERTIES JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY CALLER IS REQUESTING THAT THE PILE OF JUNK AND TRASH BE REMOVED FROM IN FRONT OF THE V/H DEVELOPMENT BLIGHT ENFORCEMENT",retrieval
br311-1-320300,1,Closed Status,320300,GARBAGE,DAMAGED GARBAGE CART,22181 GREENWELL SPRINGS RD,CENTRAL,2017-06-01T20:40:00+00:00,2017-06-07T08:56:00+00:00,2017-06-07 03:56,CLOSED,96 GAL CART WHEELS ARE COMING OFF,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART 96 GAL CART WHEELS ARE COMING OFF ENVIRONMENTAL SERVICES SANITATION,retrieval
br311-1-320313,1,Closed Status,320313,GARBAGE,DAMAGED GARBAGE CART,505 GLENWILD DR,BATON ROUGE,2017-06-01T21:08:00+00:00,2017-06-06T08:02:00+00:00,2017-06-06 03:02,CLOSED,GARBAGE CART NEED TO BE REPLACED IT HAS HOLES,ENVIRONMENTAL SERVICES,SANITATION,DES - SANITATION,57,垃圾处理,已关闭,垃圾、垃圾收集、垃圾清运,事项类别：垃圾处理；关键词：垃圾、垃圾收集、垃圾清运；事项状态：已关闭,GARBAGE DAMAGED GARBAGE CART GARBAGE CART NEED TO BE REPLACED IT HAS HOLES ENVIRONMENTAL SERVICES SANITATION,test
br311-1-320346,1,Closed Status,320346,RECYCLING,MISSED RECYCLING SERVICE,3148 VERANDA VIEW AVE,BATON ROUGE,2017-06-01T22:03:00+00:00,2021-10-28T22:22:00+00:00,2021-10-28 17:22,CLOSED,MISSED RECYCLING IN THE WHOLE NEIGHBOR HOOD FOR THE LAST WEEK AND HAVE NOT COME TODAY AT 5PM.  NEED RECYCLE TO BE PICKED UP.,ENVIRONMENTAL SERVICES,RECYCLING,DES - RECYCLING,56,资源回收,已关闭,回收、资源回收、可回收物,事项类别：资源回收；关键词：回收、资源回收、可回收物；事项状态：已关闭,RECYCLING MISSED RECYCLING SERVICE MISSED RECYCLING IN THE WHOLE NEIGHBOR HOOD FOR THE LAST WEEK AND HAVE NOT COME TODAY AT 5PM.  NEED RECYCLE TO BE PICKED UP. ENVIRONMENTAL SERVICES RECYCLING,retrieval
